Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Fender Moulding Retainers,11144PK,"23/64"" (9mm) Hole Size 13mm Stem Length 18.00 x 18.00mm Head Size","23/64"" (9mm) Hole Size 13mm Stem Length 18.00 x 18.00mm Head Size Black Nylon Front Fender Upper Seal Moulding Retainers",Black Nylon,15 Pcs.,Toyota # 61118-35010
Retainers Moulding,10492PK,"23/64"" (9mm) Hole Size 17mm Stem Length 17mm Head Diameter","23/64"" (9mm) Hole Size 17mm Stem Length 17mm Head Diameter Orange Nylon With Sealer",,10 Pcs.,Toyota # 75397-35010; Toyota
Fender & Wheel Flare Moulding Retainers,10113PK,"23/64"" (9mm) Hole Size 17mm Stem Length 17mm Head Diameter","23/64"" (9mm) Hole Size 17mm Stem Length 17mm Head Diameter Blue Nylon",Blue Nylon,10 Pcs.,Toyota # 90904-67036
Wheel Flare Moulding Retainers,10112PK,"23/64"" (9mm) Hole Size 17mm Stem Length 17mm Head Diameter","23/64"" (9mm) Hole Size 17mm Stem Length 17mm Head Diameter Yellow Nylon Fender &",Yellow Nylon,10 Pcs.,Toyota # 90467-11100
Wheel Flare Moulding Retainers,16353PK,"23/64"" (9mm) Hole Size 19mm Stem Length 13mm Top Head Size","23/64"" (9mm) Hole Size 19mm Stem Length 13mm Top Head Size Yellow Nylon With Sealer Rocker Moulding Retainers",Yellow Nylon,25 Pcs.,Toyota # 75868-60020
Wheel Flare Moulding Retainers,18805PK,"25/64"" (9.50mm) Hole Size 11mm Stem Length 13mm Top Head Diameter","25/64"" (9.50mm) Hole Size 11mm Stem Length 13mm Top Head Diameter White Nylon With Sealer Stop Lamp Housing Retainers",White Nylon,25 Pcs.,Toyota # 81496-28010
Wheel Flare Moulding Retainers,10490PK,"25/64"" (10mm) Hole Size 11mm Stem Length 17mm Head Diameter","25/64"" (10mm) Hole Size 11mm Stem Length 17mm Head Diameter Blue Nylon With Sealer Rocker Moulding Retainers",Blue Nylon,10 Pcs.,"Toyota # 75396-35020, 75495-35010"
Wheel Flare Moulding Retainers,17944PK,"25/64"" (10mm) Hole Size 19mm Stem Length 10.30 x 16.50mm Top Head Size","25/64"" (10mm) Hole Size 19mm Stem Length 10.30 x 16.50mm Top Head Size Yellow Nylon With Sealer Rocker Moulding Retainers",Yellow Nylon,25 Pcs.,"Toyota # 75494-42010, 75395-42020"
Wheel Flare Moulding Retainers,10394PK,9.00 x 12.00mm Hole Size 20mm Stem Length 20mm Head Diameter,9.00 x 12.00mm Hole Size 20mm Stem Length 20mm Head Diameter White Nylon Garnish Moulding Retainers,White Nylon,10 Pcs.,Toyota # 75498-42010
Wheel Flare Moulding Retainers,12012PK,10.00 x 16.00mm Hole Size 12mm Stem Length 14mm Top Head Diameter,10.00 x 16.00mm Hole Size 12mm Stem Length 14mm Top Head Diameter Dark & Light Gray Nylon With Sealer Front Fender Retainers,Gray Nylon,10 Pcs.,Toyota # 53867-47020
Moulding Retainers,15497PK,"1/2"" (12.40mm) Overall Height","1/2"" (12.40mm) Overall Height White Nylon",White Nylon,25 Pcs.,Toyota # 67771-58010
Retainers Moulding,15515PK,14mm Height,"14mm Height White Nylon Rear Door, Side Garnish & Front Body Moulding Retainers",White Nylon,25 Pcs.,Toyota # 90467-09204; Toyota
Retainers Moulding,9340PK,21mm Overall Height 7.50mm Width,"21mm Overall Height 7.50mm Width Pink Nylon Door Trim, Instrument Panel, Rear Deck & Roof Garnish Trim Moulding Retainers",,25 Pcs.,Toyota # 90467-12080
Moulding Retainers,13443PK,24mm Stem Length 27mm Overall Length 10.00 x 20.00mm Head Size,24mm Stem Length 27mm Overall Length 10.00 x 20.00mm Head Size White Nylon Front & Rear Spoiler,White Nylon,25 Pcs.,Toyota # 75392-35220
Moulding Retainers,12517PK,13.00 x 26.00mm Head Size 24mm Stem Length,13.00 x 26.00mm Head Size 24mm Stem Length Blue Nylon Fender Flare & Bumper Retaining Clips,Blue Nylon,15 Pcs.,"Toyota # 75392-35200, 75392-04010"
Moulding Retainers,9338PK,13.00 x 26.00mm Head Size 25mm Stem Length,13.00 x 26.00mm Head Size 25mm Stem Length White Nylon Front & Rear Bumper Retaining Clips,White Nylon,25 Pcs.,Toyota # 76853-10010
Moulding Retainers,10806PK,"13/64"" (5mm) Hole Size 8mm Stem Length 47mm Overall Length","13/64"" (5mm) Hole Size 8mm Stem Length 47mm Overall Length Gray Nylon Front Bumper Moulding Retainers",Gray Nylon,10 Pcs.,Toyota # 52115-48040
Moulding Retainers,17909PK,"9/32"" (7mm) Hole Size 10mm Stem Length 20.00 x 30.00mm Head Size","9/32"" (7mm) Hole Size 10mm Stem Length 20.00 x 30.00mm Head Size Black Nylon With Sealer Front Fender Moulding Retainers",Black Nylon,15 Pcs.,Toyota # 53857-12010
Bumper Cover Clips,10989PK,"23/64"" (9mm) Square Hole 12mm Stem Length 21.00 x 30.00mm Head Size","23/64"" (9mm) Square Hole 12mm Stem Length 21.00 x 30.00mm Head Size White Nylon",White Nylon,10 Pcs.,Toyota # 90084-46020
Retainers Moulding,11973PK,"9/16"" (14mm) Hole Size 11mm Stem Length 25mm Head Diameter","9/16"" (14mm) Hole Size 11mm Stem Length 25mm Head Diameter Black Nylon Rocker Moulding Retainers",Black Nylon,25 Pcs.,Toyota # 76924-13020; Toyota
Moulding Retainers,18231PK,17.00 x 22.00mm Hole Size 10mm Stem Length 28.00 x 37.00mm Head Size,17.00 x 22.00mm Hole Size 10mm Stem Length 28.00 x 37.00mm Head Size Black Nylon Rocker & Quarter,Black Nylon,25 Pcs.,Toyota # 76924-12030
Moulding Retainers,15155PK,"7/8"" (22mm) Hole Size 10mm Stem Length 32mm Head Diameter","7/8"" (22mm) Hole Size 10mm Stem Length 32mm Head Diameter Black Nylon Rocker Moulding Retainers",Black Nylon,25 Pcs.,"G.M. # 88970495, 88973654; Toyota # 76924-52021, 76924-02010,"
Moulding Retainers,11419PK,"7/8"" (22mm) Hole Size 10mm Stem Length 43.00 x 54.00mm Head Size","7/8"" (22mm) Hole Size 10mm Stem Length 43.00 x 54.00mm Head Size Black Nylon Rocker Panel Moulding Retainers",Black Nylon,5 Pcs.,Toyota # 76924-47010
Moulding Retainers,18252PK,"7/8"" (22mm) Hole Size 11mm Stem Length 38mm Head Diameter","7/8"" (22mm) Hole Size 11mm Stem Length 38mm Head Diameter Black Nylon With Sealer Rocker Moulding Retainers",Black Nylon,10 Pcs.,Toyota # 90467-22014
Retainers Moulding,15149PK,"7/8"" (22mm) Hole Size 12mm Stem Length 32mm Head Diameter","7/8"" (22mm) Hole Size 12mm Stem Length 32mm Head Diameter Black Nylon",Black Nylon,15 Pcs.,Toyota # 76924-47020; Toyota
Retainers Moulding,18253PK,"7/8"" (22mm) Hole Size 35mm Stem Length 47mm Head Diameter","7/8"" (22mm) Hole Size 35mm Stem Length 47mm Head Diameter Black Nylon With Sealer Rocker Panel Moulding Retainers",Black Nylon,10 Pcs.,Toyota #90467-22015
Bumper Filler Clips,10971PK,17mm Overall Height 30mm Overall Length,17mm Overall Height 30mm Overall Length Black Nylon,Black Nylon,10 Pcs.,Toyota # 53935-35020
Bumper Filler Clips,10807PK,"23/64"" (9mm) Square Hole Size 13mm Stem Length 30mm Head Diameter","23/64"" (9mm) Square Hole Size 13mm Stem Length 30mm Head Diameter Black Nylon With Sealer Front Bumper Moulding Retainers",Black Nylon,10 Pcs.,Toyota # 52197-52010
Bumper Filler Clips,11249PK,9.00 x 31.00mm Head Size 30mm Overall Height,9.00 x 31.00mm Head Size 30mm Overall Height Black Nylon Front Fender Sheet Metal Upper Seal Moulding Retainers,Black Nylon,10 Pcs.,Toyota # 61991-35010
Retainers Moulding,11248PK,13.00 x 31.00mm Head Size 34mm Overall Height,13.00 x 31.00mm Head Size 34mm Overall Height Black Nylon Front Fender Sheet Metal Upper Seal Moulding Retainers,Black Nylon,10 Pcs.,Toyota # 61992-35010; Toyota
Retainers Moulding,11418PK,"15/64"" (6mm) Square Hole Size 15mm Stem Length 25.00 x 74.00mm Head Diameter","15/64"" (6mm) Square Hole Size 15mm Stem Length 25.00 x 74.00mm Head Diameter Black Nylon Front Bumper Moulding Retainers",Black Nylon,10 Pcs.,Toyota # 52115-0C090
Bumper to Fender Retainers,16390PK,"1/2"" (12.70mm) Hole Size 23mm Stem Length 17.00 x 37.00mm Head Size","1/2"" (12.70mm) Hole Size 23mm Stem Length 17.00 x 37.00mm Head Size Black Nylon",Black Nylon,25 Pcs.,"Toyota # 47749-33030, 47749-02020"
Clips Window Regulators,16098PK,43mm Overall Length 39mm Overall Width,43mm Overall Length 39mm Overall Width Black Nylon,Black Nylon,5 Pcs.,"Toyota # 53879-02150, 53879-33030"
Clips Window Regulators,13684PK,,Natural Nylon                                 1 Pc. Window Regulator Dowels,Natural Nylon,,Ford Explorer 2002-2005
