Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Barrel Nuts,709PK,"1/8"" Stud Size 3/16"" Hole Size","1/8"" Stud Size 3/16"" Hole Size Black Finish",Black Finish,100 Pcs.,Ford # 375890-S100
Barrel Nuts,710PK,"1/8"" Stud Size 1/4"" Hole Size","1/8"" Stud Size 1/4"" Hole Size Black Finish",Black Finish,100 Pcs.,"Ford # 375480-S100, 3783794"
Barrel Nuts,9878PK,"3/16"" Stud Size 17/64"" Hole Size","3/16"" Stud Size 17/64"" Hole Size Black Nylon",Black Nylon,100 Pcs.,Ford # D7VY-6050074-A; Renault # 8934-201-767
Nuts Push On Type Threaded Stud Metric - -0,9941PK,"1/4"" Stud Size 9/32"" Hole Size","1/4"" Stud Size 9/32"" Hole Size l   r-    -   - Black Finish",Black Finish,100 Pcs.,Ford # 354341-S
Push On Type Retainers,1621PK,6-1.00mm Screw Size 17mm Outside Diameter Flange,6-1.00mm Screw Size 17mm Outside Diameter Flange Zinc Plated,Zinc Plated,100 Pcs.,"Chrysler # 6501178, 6501192; Ford # N801192S36; G.M. # 11503736, 11609738, 14093869"
Nuts Emblem,17093PK,16mm Screw Size 35mm Outside Diameter Flange,16mm Screw Size 35mm Outside Diameter Flange Zinc Finish,Zinc Finish,25 Pcs.,Ford # W721197-S437M
Nuts Thread Cutting Metric,18451PK,5mm Stud Size 10mm Hex Size 15mm Flange Diameter,5mm Stud Size 10mm Hex Size 15mm Flange Diameter Zinc Finish Locking Teeth,Zinc Finish,50 Pcs.,Ford # W706675-S439
Nuts Hex Loose Washer Standard,1041PK,5mm Stud Size 10mm Hex Size 15mm Flange Diameter,5mm Stud Size 10mm Hex Size 15mm Flange Diameter Black Finish,Black Finish,50 Pcs.,"Ford # W707501-S300; G.M. # 11501835, 11508900, 11510062,; Ford"
Nuts Hex Loose Washer Metric,17921PK,"1/4 - 20 Screw Size 7/16"" Hex Size 5/8"" Outside Diameter Loose Washer","1/4 - 20 Screw Size 7/16"" Hex Size 5/8"" Outside Diameter Loose Washer Yellow Zinc Finish",Zinc Finish,25 Pcs.,"G.M. # 3866846; Ford # 385400, 45334; Chrysler # 6023204, 6025004, 6033560"
Nuts Hex Loose Washer Metric,12053PK,5-.80mm Thread Size 8mm Hex Size 10mm Outside Diameter Metric Hex Nuts,5-.80mm Thread Size 8mm Hex Size 10mm Outside Diameter Loose Washer Yellow Zinc Finish Metric Hex Nuts,Zinc Finish,50 Pcs.,Ford # N802775-S36
Nuts Hex Loose Washer Metric,1639PK,5-.80mm Screw Size 10mm Hex Size 15mm Outside Diameter Loose Washer Metric Hex Nuts,5-.80mm Screw Size 10mm Hex Size 15mm Outside Diameter Loose Washer Black Finish Metric Hex Nuts,Black Finish,50 Pcs.,"AMC # 4200408; Ford # N621903-S61, N621903-S2; G.M. # 11504614"
Nuts Hex Loose Washer Metric,12055PK,6-1.00mm Screw Size 11mm Hex Size 24mm Outside Diameter Metric Hex Nuts 5916XPK      8-1.25mm Screw Size 13mm Hex Size 24mm Outside Diameter Metric Hex Nuts,6-1.00mm Screw Size 11mm Hex Size 24mm Outside Diameter Loose Washer Yellow Zinc Finish Metric Hex Nuts 5916XPK      8-1.25mm Screw Size 13mm Hex Size 24mm Outside Diameter Loose Barbed Washer Black Finish Metric Hex Nuts,Black Finish,25 Pcs.,"Ford # N621907, N621907-S55; Ford # N621940-S424; G.M. # 11503695, 11506117, 11516780,"
Nuts Nylon,11909PK,10-1.50mm Screw Size 15mm Hex Size 24mm Outside Diameter Loose Washer Metric Hex Nuts,10-1.50mm Screw Size 15mm Hex Size 24mm Outside Diameter Loose Washer Black Finish Metric Hex Nuts N621942-S2,Black Finish,25 Pcs.,"Chrysler # 6100053; Ford # N621942-S301, N621942-S441,"
"Nuts Speed Type ""U"" for Sheet Metal Screws",18840PK,6mm Screw Size 10mm Hex Size 15mm Height 30mm Flange Diameter,6mm Screw Size 10mm Hex Size 15mm Height 30mm Flange Diameter Black Nylon Splash Shield Nuts,Black Nylon,25 Pcs.,Ford # W719534-S300; Ford
"Speed Type ""U"" Nuts",1350PK,"3/8"" Center of Hole to Edge .020 - .150"" Panel Range","3/8"" Center of Hole to Edge .020 - .150"" Panel Range Black Finish",Black Finish,100 Pcs.,"#8 (4.20mm) Screw Size; Ford # 381818-S2, 15650655; G.M. # 9424837, 9431530, 15650655"
"Speed Type ""U"" Nuts",5750PK,"5/8"" Center of Hole to Edge .025 - .150"" Panel Range c::: 1 /","5/8"" Center of Hole to Edge .025 - .150"" Panel Range Black Finish i ,,. ',-;.~~, ;;; ~,~,~-,.i_.-..t:'•    I c::: 1 /",Black Finish,100 Pcs.,"#8 (4.20mm) Screw Size                            y~,- ,-~f,r.~~~<~         ~   ..; Ford # 381863-S2; G.M. # 9440178, 9433155, 11504531"
"Nuts Extruded Type ""U"" Standard",18795PK,0.50 - 1.80mm Panel Range 7.92mm Center of Hole to Edge,0.50 - 1.80mm Panel Range 7.92mm Center of Hole to Edge Zinc Finish Bumper Cover & Wheel Moulding U-Nuts,Zinc Finish,25 Pcs.,#8 (4.20-1.41mm) Screw Size; Ford # W704277-S496
"Nuts Extruded Type ""U"" Standard",2969PK,"1/4-20 Screw Size 17/32"" Center of Hole to Edge .010 - .165"" Panel Range Extruded ""U"" Nuts","1/4-20 Screw Size 17/32"" Center of Hole to Edge .010 - .165"" Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # 45263-S2; G.M. # 1494252, 1480627"
"Nuts Extruded Type ""U"" Standard",5480PK,"1/4-20 Screw Size 25/32"" Center of Hole to Edge .010 - .165"" Panel Range Extruded ""U"" Nuts","1/4-20 Screw Size 25/32"" Center of Hole to Edge .010 - .165"" Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,Ford # 45267; G.M. # 1494257
"Nuts Extruded Type ""U"" Standard",1836PK,"5/16-18 Screw Size 27/32"" Center of Hole to Edge .010 - .170"" Panel Range Extruded ""U"" Nuts","5/16-18 Screw Size 27/32"" Center of Hole to Edge .010 - .170"" Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,Ford # 379831-S; G.M. # 1494258
"Nuts Extruded Type ""U"" Standard",5412PK,"3/8-16 Screw Size 3/4"" Center of Hole to Edge .035 - .205"" Panel Range Extruded ""U"" Nuts","3/8-16 Screw Size 3/4"" Center of Hole to Edge .035 - .205"" Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # 45265-S2; G.M. # 1494254, 12337873"
"Nuts Extruded Type ""U"" Metric",5466PK,"3/8-16 Screw Size 1 1/8"" Center of Hole to Edge .035 - .220"" Panel Range Extruded ""U"" Nuts","3/8-16 Screw Size 1 1/8"" Center of Hole to Edge .035 - .220"" Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,
"Nuts Extruded Type ""U"" Metric",10726PK,"10mm Center of Hole to Edge .50 - 2.00mm Panel Range Extruded ""U"" Nuts","10mm Center of Hole to Edge .50 - 2.00mm Panel Range Zinc Organic Prevailing Torque Extruded ""U"" Nuts",Organic,50 Pcs.,#8 (4.20-1.41mm) Screw Size; Ford # W707291-S439; G.M. # 11516397; Ford
"Nuts Extruded Type ""U"" Metric",10795PK,"9.50mm Center of Hole to Edge .65 - 3.80mm Panel Range Extruded ""U"" Nuts","9.50mm Center of Hole to Edge .65 - 3.80mm Panel Range Zinc Organic Prevailing Torque Extruded ""U"" Nuts",Organic,25 Pcs.,#8 (4.20-1.41mm) Screw Size; G.M. # 11513599; Ford # W704823-S439
"Nuts Extruded Type ""U"" Metric",11981PK,"9.50mm Center of Hole to Edge 1.80 - 3.50mm Panel Range Metric ""U"" Nuts","9.50mm Center of Hole to Edge 1.80 - 3.50mm Panel Range Zinc Finish Metric ""U"" Nuts",Zinc Finish,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W716567-S439
"Nuts Extruded Type ""U"" Metric",16076PK,"2.00 - 3.40mm Panel Range 9.50mm Center of Hole to Edge Metric ""U"" Nuts","2.00 - 3.40mm Panel Range 9.50mm Center of Hole to Edge Zinc Organic Finish Metric ""U"" Nuts",Organic,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W708991-S439
"Nuts Extruded Type ""U"" Metric",12893PK,"5-.80mm Screw Size 11mm Center of Hole to Edge .60 - 3.80mm Panel Range Extruded ""U"" Nuts","5-.80mm Screw Size 11mm Center of Hole to Edge .60 - 3.80mm Panel Range Black Finish Extruded ""U"" Nuts W520821-S426",Black Finish,50 Pcs.,"Ford # N623331-S2, W520821-S439,; G.M. # 11505596, 11500656"
"Nuts Extruded Type ""U"" Metric",16328PK,"6-1.00mm Screw Size 12mm Center of Hole to Edge .70 - 2.00mm Panel Range Extruded Type ""U"" Nuts","6-1.00mm Screw Size 12mm Center of Hole to Edge .70 - 2.00mm Panel Range Zinc Finish Extruded Type ""U"" Nuts",Zinc Finish,10 Pcs.,Ford # W712324-S439
"Nuts Extruded Type ""U"" Metric",10836PK,"6-1.00mm Screw Size 13.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Prevailing Torque Extruded ""U"" Nuts","6-1.00mm Screw Size 13.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Black Phosphate Organic Finish Prevailing Torque Extruded ""U"" Nuts",Phosphate,25 Pcs.,Chrysler # 6101308; Ford # N800854-S1; G.M. # 11509005
"Nuts Extruded Type ""U"" Metric",5596PK,"6-1.00mm Screw Size 13.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Extruded ""U"" Nuts","6-1.00mm Screw Size 13.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Black Finish Extruded ""U"" Nuts N623332-S53, N623332-S100",Black Finish,25 Pcs.,"Ford # N623332, N623332-S2,; G.M. # 11503957, 11503716, 1016937"
"Nuts Extruded Type ""U"" Metric",9512PK,"6-1.00mm Screw Size 13.50mm Center of Hole to Edge 3.40 - 6.30mm Panel Range Extruded ""U"" Nuts","6-1.00mm Screw Size 13.50mm Center of Hole to Edge 3.40 - 6.30mm Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,Ford # N802331-S53; G.M. # 11504047
"Nuts Extruded Type ""U"" Metric",16471PK,"6-1.00mm Screw Size 14.50mm Center of Hole to Edge .50 - 2.30mm Panel Range Extruded ""U"" Nuts","6-1.00mm Screw Size 14.50mm Center of Hole to Edge .50 - 2.30mm Panel Range Zinc Organic Extruded ""U"" Nuts",Organic,10 Pcs.,Ford # W705958-S439; Ford
"Nuts Extruded Type ""U"" Metric",5650PK,"6-1.00mm Screw Size 19.50mm Center of Hole to Edge 1.00 - 2.50mm Panel Range Extruded ""U"" Nuts","6-1.00mm Screw Size 19.50mm Center of Hole to Edge 1.00 - 2.50mm Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # W520832-S424, W520832-S426; G.M. # 11503715, 11506099, 11508241"
"Nuts Extruded Type ""U"" Metric",16075PK,"8-1.25mm Screw Size 14.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Extruded ""U"" Nuts","8-1.25mm Screw Size 14.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Zinc Finish Extruded ""U"" Nuts",Zinc Finish,15 Pcs.,"Ford # W520823-S439, N800296-S439"
"Nuts Extruded Type ""U"" Metric",5560PK,"8-1.25mm Screw Size 14.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Extruded ""U"" Nuts","8-1.25mm Screw Size 14.50mm Center of Hole to Edge .80 - 4.00mm Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Chrylser # 6100042, 6101283; Ford # N623333-S2, N623333-S100; G.M. # 11500660, 11508925, 11502617"
Nuts Nylon,5557PK,"8-1.25mm Screw Size 20mm Center of Hole to Edge .80 - 4.50mm Panel Range Extruded ""U"" Nuts","8-1.25mm Screw Size 20mm Center of Hole to Edge .80 - 4.50mm Panel Range Black Finish Extruded ""U"" Nuts",Black Finish,25 Pcs.,"Ford # N623343-S100; G.M. # 11500661, 11503317, 11516150"
Nuts Nylon,1227PK,8.50mm Stem Length 9.00 x 13.00mm Head Diameter 6.50 x 9.00mm Hole Size Screw Grommets,8.50mm Stem Length 9.00 x 13.00mm Head Diameter 6.50 x 9.00mm Hole Size Black Nylon Front Fender Screw Grommets,Black Nylon,50 Pcs.,#6 (3.50mm) Screw Size; Ford # N-800503S
Nuts Nylon,18794PK,5mm Stem Length 12.75mm Head Diameter 7.87mm Square Hole Size Grille Trim Screw Grommets,5mm Stem Length 12.75mm Head Diameter 7.87mm Square Hole Size White Nylon Grille Trim Screw Grommets,White Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W711612-S300
Nuts Nylon,10715PK,16mm Stem Length 22.00 x 23.50mm Head Size 15mm Hole Size Screw Grommets,16mm Stem Length 22.00 x 23.50mm Head Size 15mm Hole Size Black Nylon Headlight Screw Grommets,Black Nylon,15 Pcs.,#6 (3.50mm) Screw Size; Ford # W712160-S300
Nuts Nylon,1842PK,"13/32"" Stem Length 3/8"" Head Diameter 1/4"" Hole Size Screw Grommets","13/32"" Stem Length 3/8"" Head Diameter 1/4"" Hole Size Natural Nylon Grille Screw Grommets",Natural Nylon,50 Pcs.,#8 (4.20mm) Screw Size; Ford # 379830-S
Nuts Nylon,12021PK,"13/32"" Stem Length 3/8"" Head Diameter Screw Grommets","13/32"" Stem Length 3/8"" Head Diameter Black Nylon Screw Grommets",Black Nylon,25 Pcs.,"#8 (4.20mm) Screw Size; Chrysler # 6033677; Ford # 379830-S, 383356-S; Ford"
Nuts Nylon,10556PK,11mm Stem Length 10mm Head Diameter 6.70mm Hole Size Screw Grommets,11mm Stem Length 10mm Head Diameter 6.70mm Hole Size Natural Nylon Door Reveal Screw Grommets,Natural Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W710362; G.M. # 25647358
Nuts Nylon,10384PK,13mm Stem Length 23.20mm Square Head Diameter 10.00 x 14.00mm Hole Size Cowl Vent Grommets,13mm Stem Length 23.20mm Square Head Diameter 10.00 x 14.00mm Hole Size White Nylon Cowl Vent Grommets,White Nylon,10 Pcs.,"#8 (4.20mm) Screw Size; Ford # N807189-S100, N811353-S100"
Nuts Nylon,11994PK,18mm Stem Length 11.50mm Head Diameter Screw Grommets,18mm Stem Length 11.50mm Head Diameter Black Nylon Tail Light & Bumper Screw Grommets,Black Nylon,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W708580-S300
Nuts Nylon,10552PK,18mm Stem Length 13.00 x 22.00mm Head Diameter 6.00 x 16.50mm Hole Size,18mm Stem Length 13.00 x 22.00mm Head Diameter 6.00 x 16.50mm Hole Size Natural Nylon With Sealer Back Glass Moulding & Interior Trim,Natural Nylon,15 Pcs.,"#8 (4.20mm) Screw Size; Ford # W705590-S300, 713459-S300; G.M. # 25649667"
Nuts Nylon,16444PK,"3/8"" (9.40mm) Square Hole Size 12.50mm Stem Length 22mm Head Diameter Screw Grommets","3/8"" (9.40mm) Square Hole Size 12.50mm Stem Length 22mm Head Diameter Natural Nylon Front & Rear Door Panel Screw Grommets",Natural Nylon,25 Pcs.,Ford # W711501-S300
Nuts Nylon,2117PK,23mm Stem Length 10mm Head Diameter 7mm Hole Size Screw Grommets,23mm Stem Length 10mm Head Diameter 7mm Hole Size Natural Nylon Screw Grommets,Natural Nylon,50 Pcs.,#8 (4.20mm) Screw Size; Ford # N804765-S
Nuts Nylon,11229PK,24mm Stem Length 16mm Head Diameter 10mm Hole Size Front Bumper Screw Grommets,24mm Stem Length 16mm Head Diameter 10mm Hole Size White Nylon With Sealer Front Bumper Screw Grommets,White Nylon,25 Pcs.,#10 (4.80mm) Screw Size; Ford # W708319-S300
Nuts Nylon,17908PK,11mm Stem Length 20mm Head Diameter 11.50 x 7.50mm Hole Size Screw Grommets,11mm Stem Length i= 20mm Head Diameter 11.50 x 7.50mm Hole Size Red Nylon Radiator Grille Screw Grommets,,25 Pcs.,#10 (4.80mm) Screw Size; Ford # W702438-S300
Nuts Nylon,9136PK,"3/8"" Square Hole 13/16"" Stem Length 1/2"" Head Diameter Screw Grommets","3/8"" Square Hole 13/16"" Stem Length 1/2"" Head Diameter Natural Nylon Windshield Washer Reservoir Mounting Screw Grommets",Natural Nylon,25 Pcs.,#12 (5.50mm) Screw Size; Ford # F5RZ-17K657-A; Ford
Nuts Nylon,15839PK,15mm Stem Length 16mm Head Diameter 10mm Hole Size Attachment Grommets,15mm Stem Length 16mm Head Diameter 10mm Hole Size Natural Nylon Back Panel Attachment Grommets,Natural Nylon,25 Pcs.,#12 (5.50mm) Screw Size; Ford # W700566-S300
Nuts Nylon,16308PK,"15/64"" (6.00mm) Screw Size 23mm Stem Length","15/64"" (6.00mm) Screw Size 23mm Stem Length",,15 Pcs,
Nuts Nylon,9494PK,"15mm Square Head Size 10mm Square Hole Size License Plate Grommets 5/16"" Stem Length 5/8 x 3/4"" Head Diameter 3/8"" Hole Size","15mm Square Head Size 10mm Square Hole Size Gray Nylon With Sealer License Plate Grommets 5/16"" Stem Length 5/8 x 3/4"" Head Diameter 3/8"" Hole Size Natural Nylon License Plate Nuts",Natural Nylon,50 Pcs.,Ford # W714172-S300; #14 (6.40mm) Screw Size; Ford # 380707-S
Nuts Nylon,10461PK,8mm Stem Length 16mm Head Diameter 9.50 x 10.00mm Hole Size,8mm Stem Length 16mm Head Diameter 9.50 x 10.00mm Hole Size Black Nylon With Sealer License Plate Nuts,Black Nylon,15 Pcs.,#14 (6.40mm) Screw Size; Ford # N811478-S100
Nuts Nylon,9355PK,13mm Head Diameter 9mm Stem Length 10mm Hole Size Screw Grommets,"13mm Head Diameter 9mm Stem Length 10mm Hole Size Black Nylon Grille & Side Marker Light Screw Grommets W704740-S300, W705550S300",Black Nylon,50 Pcs.,"Ford # N807994-S, N811169S,"
Nuts Nylon,9712PK,13mm Head Diameter 9mm Stem Length 11mm Hole Size Park & Turn Signal Grommets,13mm Head Diameter 9mm Stem Length 11mm Hole Size White Nylon Park & Turn Signal Grommets,White Nylon,50 Pcs.,"Ford # N811169-S, W705550-S300; G.M. #10423331; Toyota # 90075-10801, 90189-06111"
Nuts Nylon,12024PK,13.00 x 17.00mm Head Diameter 10mm Stem Length 10.00 x 11.00mm Hole Size Tail Light Grommets,13.00 x 17.00mm Head Diameter 10mm Stem Length 10.00 x 11.00mm Hole Size Black Nylon Tail Light Grommets,Black Nylon,25 Pcs.,Ford # W711079-S300
Nuts Nylon,11126PK,18.50 x 21.50mm Head Diameter 18mm Stem Length 9.50 x 21.50mm Hole Size Headlight & Tail Light Grommets Grommets,18.50 x 21.50mm Head Diameter 18mm Stem Length 9.50 x 21.50mm Hole Size Black Nylon Headlight & Tail Light Grommets Grommets,Black Nylon,25 Pcs.,Ford # F50Y-14603-A
Nuts Nylon,17832PK,"9/32"" (7mm) Hole Size 25mm Stem Length 21mm Head Diameter Grommets","9/32"" (7mm) Hole Size 25mm Stem Length 21mm Head Diameter Black Nylon Rear Bumper Cover Retainers Grommets",Black Nylon,25 Pcs.,Use With # 18145 & 18255; Ford # W708035-S300; Ford
Nuts Nylon,18145PK,"3/8"" (9.50mm) Hole Size 21mm Stem Length Rear Bumper Cover Grommets","3/8"" (9.50mm) Hole Size 21mm Stem Length Natural Rubber Rear Bumper Cover Grommets",,25 Pcs.,Use With # 17832
Retainers Miscellaneous,18255PK,"3/8"" (9.50mm) Hole Size 21mm Stem Length Rear Bumper Cover Grommets","3/8"" (9.50mm) Hole Size 21mm Stem Length Black Rubber Rear Bumper Cover Grommets",,25 Pcs.,Use With # 17832; Ford # W708045-S300
Nuts Miscellaneous Metric,11960PK,6.50 x 12.00mm Hole Size,6.50 x 12.00mm Hole Size Black Nylon Instrument Panel Insulation Front Sight Shield Twist Lock Retainers,Black Nylon,25 Pcs.,Ford N811772S; G.M. # 2553596
Nuts Miscellaneous Metric,12273PK,10mm Width 18mm Height,10mm Width 18mm Height Zinc Finish Bumper & Grille Fasteners,Zinc Finish,15 Pcs.,"#6 (3.50mm) Screw Size; Chrysler # 4806226-AA, 68004187-AA; Ford # W710754-S439; G.M. # 11562364"
Nuts Miscellaneous Metric,10733PK,.70 - 1.50mm Panel Range 8.70mm Hole Size,.70 - 1.50mm Panel Range 8.70mm Hole Size Gray Finish With Sealer Tail Light Quarter Panel Nuts,,25 Pcs.,#8 (4.20mm) Screw Size; Ford # W714171-S439; G.M. # 11569711
Nuts Miscellaneous Metric,11034PK,9.00 x 11.00mm Hole Size,9.00 x 11.00mm Hole Size Black Finish Dash Panel Nuts,Black Finish,25 Pcs.,"#8 (4.20mm) Screw Size; Ford # N803685S; G.M. # 14083173, 17997722, 17988488"
Nuts Miscellaneous Metric,11032PK,.70 - 2.30mm Panel Range 8.70mm Hole Size,.70 - 2.30mm Panel Range 8.70mm Hole Size Blue Finish Mid Panel Nuts,,25 Pcs.,#8 (4.20mm) Screw Size; Chrysler # 6509432AA; Ford # W716529-S900; G.M. # 1570654
Nuts Miscellaneous Metric,9199PK,,Zinc Finish Radiator Grille Nuts,Zinc Finish,25 Pcs.,"#8 (4.20mm) Screw Size; Ford # N802865-S100; G.M. # 15686142, 11561448"
Nuts Miscellaneous Metric,18096PK,11.70mm Width 16.50mm Length,11.70mm Width 16.50mm Length Gray Finish With Sealer Specialty Nuts,,15 Pcs.,#8 (4.20mm) Screw Size; Ford # W713617-S439; Ford
Nuts Miscellaneous Metric,15983PK,7mm Stem Length 14.00 x 23.00mm Head Diameter,7mm Stem Length 14.00 x 23.00mm Head Diameter Zinc Organic Front & Rear Bumper Specialty Nuts With Pastisol Pad,Organic,10 Pcs.,#8 (4.80mm) Screw Size; Ford # W715197-S439
Nuts Miscellaneous Metric,18802PK,12mm Width 15.30mm Height,12mm Width 15.30mm Height Silver Finish Bumper Fasteners,,50 Pcs.,Ford # W715801-S439
Nuts Miscellaneous Metric,11228PK,15mm Width 17mm Overall Height,15mm Width 17mm Overall Height Black Finish Front Bumper Retainers,Black Finish,25 Pcs.,Ford # W705990-S305
Nutserts Hex Type Automotive,11862PK,15.50mm Width 23.10mm Length,15.50mm Width 23.10mm Length Stainless Steel Bumper Cover Retainers,,50 Pcs.,Ford # F32Z-17C756-S; Mazda # GJ21-50-049
Hex Type Steel Nutserts,12444PK,6-1.00mm Thread Size 8mm Hex Size 12mm Flange Diameter .65 - 2.00mm Grip Range,6-1.00mm Thread Size 8mm Hex Size 12mm Flange Diameter .65 - 2.00mm Grip Range Zinc Finish With Sealer,Zinc Finish,15 Pcs.,"Ford # N803763-S100; G.M. # 15685099, 11518684"
Hex Type Steel Nutserts,12443PK,6-1.00mm Thread Size 9.50mm Hex Size 13mm Flange Diameter .50 - 4.20mm Grip Range,6-1.00mm Thread Size 9.50mm Hex Size 13mm Flange Diameter .50 - 4.20mm Grip Range Yellow Zinc With Sealer,,15 Pcs.,"Ford # W706172-S309, W708384-S309"
Nuts Jack,11406PK,8-1.25mm Thread Size 12.70mm Hex Size 22mm Flange Diameter .70 - 3.80mm Grip Range,8-1.25mm Thread Size 12.70mm Hex Size 22mm Flange Diameter .70 - 3.80mm Grip Range Zinc Finish,Zinc Finish,15 Pcs.,Ford # W708513-S437
Nuts Jack,1793PK,6-1.00mm Thread Size,6-1.00mm Thread Size Roof Rack Mounting Raintite Sealer Type Steel Jack Nuts,,10 Pcs.,G.M. # 14007940
Nuts Jack,1589PK,6-1.00 x 26.00mm 16mm Loose Washer Chrome,"6-1.00 x 26.00mm T30 Torx® Drive 16mm Loose Washer Chrome Outside Mirror Mounting Bolts N806345-S47, N806345-S433 Rubber Products",,10 Pcs.,"Use With # 1793; Ford # N801851-S, N800928-S45,; Ford"
Nuts Jack,10047PK,"1/4"" (6.35mm) Hole Size 7/16"" Stem Length 1/4 x 3/8"" Head Diameter","1/4"" (6.35mm) Hole Size 7/16"" Stem Length 1/4 x 3/8"" Head Diameter Black Rubber Gas Tank Bumper",,25 Pcs.,Ford # 357811
Retainers Shield,10449PK,"9/32"" (7.14mm) Hole Size 19/32"" Stem Length 15/32"" Head Diameter","9/32"" (7.14mm) Hole Size 19/32"" Stem Length 15/32"" Head Diameter Black Rubber General Purpose Bumpers",,25 Pcs.,Ford # 16758A
Retainers Shield,8172PK,"3/16"" (4.50mm) Hole Size 21/32"" Stem Length 7/16"" Head Diameter .060 - .390"" Panel Range","3/16"" (4.50mm) Hole Size 21/32"" Stem Length 7/16"" Head Diameter .060 - .390"" Panel Range Black Nylon Dash Panel Retainers",Black Nylon,50 Pcs.,"G.M. # 25016383, 20413107; Ford # 388246A; AMC # 4006516"
Retainers Shield,9178PK,"13/64"" (5mm) Hole Size 1/2"" Stem Length 7/16"" Head Diameter","13/64"" (5mm) Hole Size 1/2"" Stem Length 7/16"" Head Diameter Black Nylon Fascia Shield Retainers",Black Nylon,25 Pcs.,Ford # N803170-S; G.M. # 16517439
Retainers Shield,5614PK,"7/32"" (5.60mm) Hole Size 25/32"" Stem Length 1"" Head Diameter .080 - .545"" Panel Range","7/32"" (5.60mm) Hole Size 25/32"" Stem Length 1"" Head Diameter .080 - .545"" Panel Range Black Nylon Shield Retainers",Black Nylon,50 Pcs.,Ford # N808370-S
Retainers Shield,11002PK,"15/64"" (6mm) Hole Size 20mm Stem Length 18mm Head Diameter","15/64"" (6mm) Hole Size 20mm Stem Length 18mm Head Diameter Black Nylon Bumper & Fender Apron Retainers",Black Nylon,25 Pcs.,G.M. # 11589181; Ford # W711687-S300
Retainers Shield,10568PK,"15/64"" (6mm) Hole Size 33mm Stem Length 18mm Head Diameter","15/64"" (6mm) Hole Size 33mm Stem Length 18mm Head Diameter Black Nylon Wheel Well Shield Retainers",Black Nylon,25 Pcs.,"G.M. # 11588950; Ford # W709002, W709002-SAA"
Retainers Shield,10400PK,"1/4"" (6.30mm) Hole Size 8.70mm Stem Length 14mm Head Diameter","1/4"" (6.30mm) Hole Size 8.70mm Stem Length 14mm Head Diameter Black Nylon Front End Fascia Retainers",Black Nylon,50 Pcs.,Ford # N803857S
Retainers Shield,1410PK,"1/4"" (6.30mm) Hole Size 1/2"" Stem Length 3/4"" Head Diameter","1/4"" (6.30mm) Hole Size 1/2"" Stem Length 3/4"" Head Diameter Black Nylon Mud Shield Retainers",Black Nylon,100 Pcs.,G.M. # 20032850; Ford # 387258-S; Chrysler # 3861577; Ford
Retainers Shield,5429PK,"1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range","1/4"" (6.30mm) Hole Size 21/32"" Stem Length 11/16"" Head Diameter .115 - .400"" Panel Range Black Nylon Bumper & Fender Shield Retainers",Black Nylon,100 Pcs.,"G.M. # 332364, 14093311, 20732399; Ford # 389358-S; Chrysler # 6031321, 3691590; AMC # 4004569"
Retainers Shield,5625PK,"1/4"" (6.30mm) Hole Size 13/16"" Stem Length 23/32"" Head Diameter .095 - .540"" Panel Range","1/4"" (6.30mm) Hole Size 13/16"" Stem Length 23/32"" Head Diameter .095 - .540"" Panel Range Black Nylon Fender & Bumper Shield Retainers",Black Nylon,100 Pcs.,"G.M. # 1605396, 11569768, 15958694; Ford # 388577S, 389358S, W705589-S300; Chrysler # 6036007AA, 6502078, 6030441; AMC # 4004919"
Retainers Shield,9446PK,"1/4"" (6.30mm) Hole Size 15/16"" Stem Length 1/2"" Head Diameter","1/4"" (6.30mm) Hole Size 15/16"" Stem Length 1/2"" Head Diameter Black Nylon Engine Mount Heat Retainers",Black Nylon,25 Pcs.,Ford # N804448
