Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Wire Terminals Blue Nylon Crimp Type,3627PK,".157"" Bullet Size 22 - 18 Gauge Wire Range .157"" Bullet Size 22 - 18 Gauge Wire Range",".157"" Bullet Size Female Bullet 22 - 18 Gauge Wire Range Red Nylon .157"" Bullet Size Male Bullet 22 - 18 Gauge Wire Range Red Nylon",,25 Pcs.,
Wire Terminals Blue Nylon Crimp Type,3601PK,16 - 14 Gauge Wire Range,Blue Nylon 16 - 14 Gauge Wire Range Seamless Butt Connectors,Blue,50 Pcs.,
Wire Terminals,3617PK,16 - 14 Gauge Wire Range,Ring Type 16 - 14 Gauge Wire Range Blue Nylon,,25 Pcs.,#6 Stud Size
Wire Terminals,3618PK,16 - 14 Gauge Wire Range,Ring Type 16 - 14 Gauge Wire Range Blue Nylon,,25 Pcs.,#8 Stud Size
Wire Terminals,3619PK,16 - 14 Gauge Wire Range,Ring Type 16 - 14 Gauge Wire Range Blue Nylon,,25 Pcs.,#10 Stud Size
Wire Terminals,3620PK,"1/4"" Stud Size 16 - 14 Gauge Wire Range","1/4"" Stud Size Ring Type 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals,3621PK,"5/16"" Stud Size 16 - 14 Gauge Wire Range","5/16"" Stud Size Ring Type 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals,3622PK,"3/8"" Stud Size 16 - 14 Gauge Wire Range","3/8"" Stud Size Ring Type 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals,3623PK,16 - 14 Gauge Wire Range,Spade Type 16 - 14 Gauge Wire Range Blue Nylon,,25 Pcs.,#6 Stud Size
Wire Terminals,3624PK,16 - 14 Gauge Wire Range,Spade Type 16 - 14 Gauge Wire Range Blue Nylon,,25 Pcs.,#8 Stud Size
Wire Terminals,3625PK,16 - 14 Gauge Wire Range,Spade Type 16 - 14 Gauge Wire Range Blue Nylon,,25 Pcs.,#10 Stud Size
Wire Terminals,3631PK,"1/4"" Tab Size 16 - 14 Gauge Wire Range","1/4"" Tab Size Fully Insulated Female Spade 16 - 14 Gauge Wire Range Blue Nylon",,50 Pcs.,
Wire Terminals,3632PK,"1/4"" Tab Size 16 - 14 Gauge Wire Range","1/4"" Tab Size Fully Insulated Male Spade 16 - 14 Gauge Wire Range Blue Nylon",,50 Pcs.,
Wire Terminals Blue Nylon Crimp Type,3629PK,"1/4"" Tab Size 16 - 14 Gauge Wire Range","1/4"" Tab Size Female Spade 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals,3630PK,"1/4"" Tab Size 16 - 14 Gauge Wire Range","1/4"" Tab Size Male Spade 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals,3654PK,"1/4"" Tab Size 16 - 14 Gauge Wire Range","1/4"" Tab Size 16 - 14 Gauge Wire Range Blue Fully Insulated Female Piggyback Wire Terminals",Blue,15 Pcs.,
Wire Terminals,3633PK,".157"" Bullet Size 16 - 14 Gauge Wire Range",".157"" Bullet Size Female 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals Yello w Nylon Crimp Type,3634PK,".157"" Bullet Size 16 - 14 Gauge Wire Range",".157"" Bullet Size Male 16 - 14 Gauge Wire Range Blue Nylon",,25 Pcs.,
Wire Terminals Yello w Nylon Crimp Type,3602PK,12 - 10 Gauge Wire Range,Yellow Nylon 12 - 10 Gauge Wire Range Seamless Butt Connectors,Yellow,50 Pcs.,
Wire Terminals,3636PK,12 - 10 Gauge Wire Range,Ring Type 12 - 10 Gauge Wire Range Yellow Nylon,,25 Pcs.,#6 Stud Size
Wire Terminals,3637PK,12 - 10 Gauge Wire Range,Ring Type 12 - 10 Gauge Wire Range Yellow Nylon,,25 Pcs.,#8 Stud Size
Wire Terminals,3638PK,12 - 10 Gauge Wire Range,Ring Type 12 - 10 Gauge Wire Range Yellow Nylon,,25 Pcs.,#10 Stud Size
Wire Terminals,3639PK,"1/4"" Stud Size 12 - 10 Gauge Wire Range","1/4"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals,3640PK,"5/16"" Stud Size 12 - 10 Gauge Wire Range","5/16"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals,3641PK,"3/8"" Stud Size 12 - 10 Gauge Wire Range","3/8"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals,3642PK,"1/2"" Stud Size 12 - 10 Gauge Wire Range","1/2"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals Yello w Nylon Crimp Type,3643PK,12 - 10 Gauge Wire Range,Spade Type 12 - 10 Gauge Wire Range Yellow Nylon,,25 Pcs.,#6 Stud Size
Wire Terminals,3644PK,12 - 10 Gauge Wire Range,Spade Type 12 - 10 Gauge Wire Range Yellow Nylon,,25 Pcs.,#8 Stud Size
Wire Terminals,3645PK,12 - 10 Gauge Wire Range,Spade Type 12 - 10 Gauge Wire Range Yellow Nylon,,25 Pcs.,#10 Stud Size
Wire Terminals,3651PK,"1/4"" Tab Size 12 - 10 Gauge Wire Range                                      lJ","1/4"" Tab Size Fully Insulated Female Spade . 12 - 10 Gauge Wire Range                                      lJ Yellow Nylon",,25 Pcs.,
Wire Terminals,3652PK,"1/4"" Tab Size 12 - 10 Gauge Wire Range","1/4"" Tab Size Fully Insulated Male Spade 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals,3649PK,"1/4"" Tab Size 12 - 10 Gauge Wire Range","1/4"" Tab Size Female Spade 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals Red Vinyl Crimp Type,3650PK,"1/4"" Tab Size 12 - 10 Gauge Wire Range","1/4"" Tab Size Male Spade 12 - 10 Gauge Wire Range Yellow Nylon",,25 Pcs.,
Wire Terminals Red Vinyl Crimp Type,3500PK,22 - 18 Gauge Wire Range,Red Vinyl 22 - 18 Gauge Wire Range Insulated Butt Connectors,Red,100 Pcs.,
Wire Terminals,3503PK,22 - 18 Gauge Wire Range,Ring Type 22 - 18 Gauge Wire Range Red Vinyl,,100 Pcs.,#6 Stud Size
Wire Terminals,3504PK,22 - 18 Gauge Wire Range,Ring Type 22 - 18 Gauge Wire Range Red Vinyl,,100 Pcs.,#8 Stud Size
